First_pokemon,Name_first,Type 1_first,Type 2_first,Generation_first,Legendary_first,Second_pokemon,Name_second,Type 1_second,Type 2_second,Generation_second,Legendary_second,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Winner
797,Mega Diancie,Rock,Fairy,6,TRUE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
8,Mega Charizard X,Fire,Dragon,1,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
477,Mega Lopunny,Normal,Fighting,4,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
552,Shaymin Sky Forme,Grass,Flying,4,TRUE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
84,Ponyta,Fire,,1,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
357,Spoink,Psychic,,3,FALSE,104,Onix,Rock,Ground,1,FALSE,1,2,2,1,1,2,2
319,Loudred,Normal,,3,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,2,2,2
119,Weezing,Poison,,1,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,2,2
772,Hawlucha,Fighting,Flying,6,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
25,Rattata,Normal,,1,FALSE,104,Onix,Rock,Ground,1,FALSE,2,1,2,2,2,1,1
355,Mega Camerupt,Fire,Ground,3,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,2,1
562,Dewott,Water,,5,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,2,2
301,Swellow,Normal,Flying,3,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
204,Skiploom,Grass,Flying,2,FALSE,104,Onix,Rock,Ground,1,FALSE,1,2,2,1,1,1,1
320,Exploud,Normal,,3,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,2,2
35,Nidoran♀,Poison,,1,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,2,2,2
35,Nidoran♀,Poison,,1,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,2,2,2
170,Cyndaquil,Fire,,2,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,2,2
394,Mega Absol,Dark,,3,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,1,1
775,Goomy,Dragon,,6,FALSE,104,Onix,Rock,Ground,1,FALSE,1,1,2,1,1,2,2
237,Slugma,Fire,,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,1,2,2,2
143,Lapras,Water,Ice,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,2,2
592,Mega Audino,Normal,Fairy,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,1,1,1,2,2
595,Conkeldurr,Fighting,,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,1,2,2,2,2,2
309,Masquerain,Bug,Flying,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,2,2
5,Charmander,Fire,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
54,Venonat,Bug,Poison,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
445,Bidoof,Normal,,4,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
407,Bagon,Dragon,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
539,Mesprit,Psychic,,4,TRUE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,2,2
385,Kecleon,Normal,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,1,2,2
137,Pinsir,Bug,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,1,2,2,2,1,1
708,Zekrom,Dragon,Electric,5,TRUE,153,Kabutops,Rock,Water,1,FALSE,1,1,1,1,1,1,1
438,Infernape,Fire,Fighting,4,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,1,1
58,Meowth,Normal,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,1,1
658,Galvantula,Bug,Electric,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,2,1,1
689,Rufflet,Normal,Flying,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,2,2,2,2
644,Vanillite,Ice,,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
768,Tyrantrum,Rock,Dragon,6,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,1,1,1,2,2,2
106,Hypno,Psychic,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,2,2
565,Watchog,Normal,,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
386,Shuppet,Ghost,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
408,Shelgon,Dragon,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,2,2,2,2
249,Mega Houndoom,Dark,Fire,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,1,1
470,Shellos,Water,,4,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,2,2,2,2
18,Kakuna,Bug,Poison,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
2,Ivysaur,Grass,Poison,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,1,1,2,2
735,Vivillon,Bug,Flying,6,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,2,1,1
615,Darumaka,Fire,,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,2,2,2,2
241,Corsola,Water,Rock,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,1,2,2
1,Bulbasaur,Grass,Poison,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
374,Corphish,Water,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
310,Shroomish,Grass,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
665,Eelektrik,Electric,,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,2,2,2
427,Mega Rayquaza,Dragon,Flying,3,TRUE,153,Kabutops,Rock,Water,1,FALSE,1,1,2,1,1,1,1
331,Aron,Steel,Rock,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
330,Mega Mawile,Steel,Fairy,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,1,2,1,2,2
118,Koffing,Poison,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
677,Cryogonal,Ice,,5,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,1,1
105,Drowzee,Psychic,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,1,2,2
230,Mega Scizor,Bug,Steel,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,1,1,2,1,2,2
800,Volcanion,Fire,Water,6,TRUE,153,Kabutops,Rock,Water,1,FALSE,1,2,1,1,1,2,2
494,Garchomp,Dragon,Ground,4,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,1,2,1,1,1,1
315,Nincada,Bug,Ground,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
254,Stantler,Normal,,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,2,1,1
289,Wurmple,Bug,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
64,Growlithe,Fire,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,1,2,2,2
253,Porygon2,Normal,,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,1,1,2,2
527,Gallade,Psychic,Fighting,4,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,1,2,2,1,2,2
109,Voltorb,Electric,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,1,1
177,Furret,Normal,,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,2,2,1,1
312,Slakoth,Normal,,3,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
755,Swirlix,Fairy,,6,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,2,2,2,2
185,Chinchou,Water,Electric,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,2,2,2,2,2
13,Mega Blastoise,Water,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,1,1,1,2,2
201,Sudowoodo,Rock,,2,FALSE,153,Kabutops,Rock,Water,1,FALSE,1,2,1,2,2,2,2
739,Floette,Fairy,,6,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,1,1,2,2
35,Nidoran♀,Poison,,1,FALSE,153,Kabutops,Rock,Water,1,FALSE,2,2,2,2,2,2,2
237,Slugma,Fire,,2,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
499,Mega Lucario,Fighting,Steel,4,FALSE,369,Seviper,Poison,,3,FALSE,2,1,1,1,1,1,1
667,Elgyem,Psychic,,5,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
456,Shieldon,Rock,Steel,4,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,2,2
303,Pelipper,Water,Flying,3,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,2,2
71,Alakazam,Psychic,,1,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,1,1,1,1
793,Xerneas,Fairy,,6,TRUE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
103,Mega Gengar,Ghost,Poison,1,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,1,1,1,1
533,Heat Rotom,Electric,Fire,4,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,1,1,1,1
306,Gardevoir,Psychic,Fairy,3,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,1,1,1,1
743,Pancham,Fighting,,6,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,2,2,2
28,Fearow,Normal,Flying,1,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,1,1
768,Tyrantrum,Rock,Dragon,6,FALSE,369,Seviper,Poison,,3,FALSE,1,1,1,2,2,1,1
795,Zygarde Half Forme,Dragon,Ground,6,TRUE,369,Seviper,Poison,,3,FALSE,1,2,1,2,1,1,1
261,Miltank,Normal,,2,FALSE,369,Seviper,Poison,,3,FALSE,1,2,1,2,1,1,1
453,Roserade,Grass,Poison,4,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,1,1,1,1
386,Shuppet,Ghost,,3,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
410,Mega Salamence,Dragon,Flying,3,FALSE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
241,Corsola,Water,Rock,2,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,2,2
19,Beedrill,Bug,Poison,1,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,1,1,1
310,Shroomish,Grass,,3,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
427,Mega Rayquaza,Dragon,Flying,3,TRUE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
323,Azurill,Normal,Fairy,3,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
262,Blissey,Normal,,2,FALSE,369,Seviper,Poison,,3,FALSE,1,2,2,2,1,2,2
267,Pupitar,Rock,Ground,2,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,2,2
245,Mantine,Water,Flying,2,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,1,1
429,Deoxys Normal Forme,Psychic,,3,TRUE,369,Seviper,Poison,,3,FALSE,2,1,2,1,2,1,1
162,Dragonite,Dragon,Flying,1,FALSE,369,Seviper,Poison,,3,FALSE,1,1,1,2,1,1,1
280,Mega Blaziken,Fire,Fighting,3,FALSE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
98,Shellder,Water,,1,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,2,2,2
643,Swanna,Water,Flying,5,FALSE,369,Seviper,Poison,,3,FALSE,1,2,1,2,1,1,1
558,Tepig,Fire,,5,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
693,Heatmor,Fire,,5,FALSE,369,Seviper,Poison,,3,FALSE,1,2,1,1,1,2,2
487,Bonsly,Rock,,4,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,2,2,2
742,Gogoat,Grass,,6,FALSE,369,Seviper,Poison,,3,FALSE,1,2,1,2,1,1,1
21,Pidgey,Normal,Flying,1,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
800,Volcanion,Fire,Water,6,TRUE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
457,Bastiodon,Rock,Steel,4,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,2,2
367,Mega Altaria,Dragon,Fairy,3,FALSE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
255,Smeargle,Normal,,2,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,1,1
333,Aggron,Steel,Rock,3,FALSE,369,Seviper,Poison,,3,FALSE,2,1,1,2,2,2,2
711,Kyurem,Dragon,Ice,5,TRUE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
678,Shelmet,Bug,,5,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,2,2
642,Ducklett,Water,Flying,5,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
168,Bayleef,Grass,,2,FALSE,369,Seviper,Poison,,3,FALSE,2,2,1,2,1,2,2
294,Lotad,Water,Grass,3,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
395,Wynaut,Psychic,,3,FALSE,369,Seviper,Poison,,3,FALSE,1,2,2,2,2,2,2
95,Dewgong,Water,Ice,1,FALSE,369,Seviper,Poison,,3,FALSE,1,2,1,2,1,1,1
466,Buizel,Water,,4,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,1,1
467,Floatzel,Water,,4,FALSE,369,Seviper,Poison,,3,FALSE,1,1,2,2,2,1,1
43,Vulpix,Fire,,1,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,1,2,2
706,Thundurus Therian Forme,Electric,Flying,5,TRUE,369,Seviper,Poison,,3,FALSE,1,1,1,1,1,1,1
312,Slakoth,Normal,,3,FALSE,369,Seviper,Poison,,3,FALSE,2,2,2,2,2,2,2
319,Loudred,Normal,,3,FALSE,369,Seviper,Poison,,3,FALSE,1,2,2,2,2,2,2
319,Loudred,Normal,,3,FALSE,369,Seviper,Poison,,3,FALSE,1,2,2,2,2,2,2
506,Carnivine,Grass,,4,FALSE,369,Seviper,Poison,,3,FALSE,1,2,1,2,1,2,2
690,Braviary,Normal,Flying,5,FALSE,369,Seviper,Poison,,3,FALSE,1,1,1,2,1,1,1
787,Gourgeist Large Size,Ghost,Grass,6,FALSE,369,Seviper,Poison,,3,FALSE,1,2,1,2,1,1,1
229,Scizor,Bug,Steel,2,FALSE,369,Seviper,Poison,,3,FALSE,2,1,1,2,1,2,2
237,Slugma,Fire,,2,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
621,Scraggy,Dark,Fighting,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
368,Zangoose,Normal,,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,1,2,2,2,1,1
569,Purrloin,Dark,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
570,Liepard,Dark,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
570,Liepard,Dark,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
686,Pawniard,Dark,Steel,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
686,Pawniard,Dark,Steel,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
221,Forretress,Bug,Steel,2,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
378,Lileep,Rock,Grass,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
503,Drapion,Poison,Dark,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
92,Doduo,Normal,Flying,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
89,Magnemite,Electric,Steel,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
342,Minun,Electric,,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
23,Pidgeot,Normal,Flying,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
478,Mismagius,Ghost,,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,1,2,1,1
336,Medicham,Fighting,Psychic,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
785,Gourgeist Average Size,Ghost,Grass,6,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
459,Wormadam Plant Cloak,Bug,Grass,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
261,Miltank,Normal,,2,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
107,Krabby,Water,,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,1,2,2,2,2,2
447,Kricketot,Bug,,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
386,Shuppet,Ghost,,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
349,Sharpedo,Water,Dark,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,1,2,2,2,1,1
525,Mamoswine,Ice,Ground,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,1,2,2,2,1,1
464,Vespiquen,Bug,Flying,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
631,Garbodor,Poison,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
207,Sunkern,Grass,,2,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
2,Ivysaur,Grass,Poison,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
681,Mienfoo,Fighting,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
521,Yanmega,Bug,Flying,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,1,2,1,1
397,Glalie,Ice,,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
111,Exeggcute,Grass,Psychic,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
10,Squirtle,Water,,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
480,Glameow,Normal,,4,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
399,Spheal,Ice,Water,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
411,Beldum,Steel,Psychic,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
93,Dodrio,Normal,Flying,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,1,2,2,2,1,1
751,Aegislash Blade Forme,Steel,Ghost,6,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,1,2,1,2,1,1
157,Articuno,Ice,Flying,1,TRUE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
671,Chandelure,Ghost,Fire,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,1,2,1,1
273,Treecko,Grass,,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
591,Audino,Normal,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
639,Solosis,Psychic,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,1,2,2,2
104,Onix,Rock,Ground,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,1,2,2,1,1
759,Binacle,Rock,Water,6,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
328,Mega Sableye,Dark,Ghost,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,2,2
651,Escavalier,Bug,Steel,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,1,2,2,2,2,2
91,Farfetch'd,Normal,Flying,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
43,Vulpix,Fire,,1,FALSE,796,Diancie,Rock,Fairy,6,TRUE,2,2,2,2,2,1,1
405,Relicanth,Water,Rock,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
755,Swirlix,Fairy,,6,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
589,Drilbur,Ground,,5,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
553,Arceus,Normal,,4,TRUE,796,Diancie,Rock,Fairy,6,TRUE,1,1,2,1,2,1,1
205,Jumpluff,Grass,Flying,2,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,1,1
353,Numel,Fire,Ground,3,FALSE,796,Diancie,Rock,Fairy,6,TRUE,1,2,2,2,2,2,2
237,Slugma,Fire,,2,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,1
455,Rampardos,Rock,,4,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
71,Alakazam,Psychic,,1,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
661,Klink,Steel,,5,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,1
541,Dialga,Steel,Dragon,4,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
533,Heat Rotom,Electric,Fire,4,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
547,Cresselia,Psychic,,4,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
306,Gardevoir,Psychic,Fairy,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
539,Mesprit,Psychic,,4,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
545,Giratina Altered Forme,Ghost,Dragon,4,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,2
385,Kecleon,Normal,,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,2,1
233,Mega Heracross,Bug,Fighting,2,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
730,Fletchling,Normal,Flying,6,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
794,Yveltal,Dark,Flying,6,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
211,Quagsire,Water,Ground,2,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,1
420,Latios,Dragon,Psychic,3,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
795,Zygarde Half Forme,Dragon,Ground,6,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
593,Timburr,Fighting,,5,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,2,2,2,1
165,Mega Mewtwo Y,Psychic,,1,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
261,Miltank,Normal,,2,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
572,Simisage,Grass,,5,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
465,Pachirisu,Electric,,4,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
735,Vivillon,Bug,Flying,6,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
732,Talonflame,Fire,Flying,6,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
761,Skrelp,Poison,Water,6,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,1
441,Empoleon,Water,Steel,4,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
127,Seadra,Water,,1,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
397,Glalie,Ice,,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
292,Cascoon,Bug,,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,2,2,2,1
286,Mightyena,Dark,,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
530,Dusknoir,Ghost,,4,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,2,2
411,Beldum,Steel,Psychic,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,2,2,2,1
371,Solrock,Rock,Psychic,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
148,Flareon,Fire,,1,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
581,Unfezant,Normal,Flying,5,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
583,Zebstrika,Electric,,5,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
543,Heatran,Fire,Steel,4,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
344,Illumise,Bug,,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
72,Mega Alakazam,Psychic,,1,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
367,Mega Altaria,Dragon,Fairy,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
279,Blaziken,Fire,Fighting,3,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,1,1
88,Mega Slowbro,Water,Psychic,1,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,1
553,Arceus,Normal,,4,TRUE,122,Chansey,Normal,,1,FALSE,2,1,1,1,1,1,1
238,Magcargo,Fire,Rock,2,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,1
653,Amoonguss,Grass,Poison,5,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,1
35,Nidoran♀,Poison,,1,FALSE,122,Chansey,Normal,,1,FALSE,2,1,1,1,2,2,2
237,Slugma,Fire,,2,FALSE,420,Latios,Dragon,Psychic,3,TRUE,2,2,2,2,2,2,2
302,Wingull,Water,Flying,3,FALSE,420,Latios,Dragon,Psychic,3,TRUE,2,2,2,2,2,2,2
563,Samurott,Water,,5,FALSE,420,Latios,Dragon,Psychic,3,TRUE,1,1,1,2,2,2,2
121,Rhydon,Ground,Rock,1,FALSE,420,Latios,Dragon,Psychic,3,TRUE,1,1,1,2,2,2,2
609,Petilil,Grass,,5,FALSE,420,Latios,Dragon,Psychic,3,TRUE,2,2,2,2,2,2,2
